2026-06-19 23:07:16,700 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:409 | INFO | Starting categorical WoE auto binning. Feature:gender, Target:TARGET
2026-06-19 23:07:25,125 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3702 observations, Categories: ['-1']
2026-06-19 23:07:25,125 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3069 observations, Categories: ['-2']
2026-06-19 23:07:25,125 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 11346 observations, Categories: ['0']
2026-06-19 23:07:25,126 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1757 observations, Categories: ['2']
2026-06-19 23:07:25,126 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 124 observations, Categories: ['3']
2026-06-19 23:07:25,126 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 60 observations, Categories: ['4']
2026-06-19 23:07:25,126 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 9 observations, Categories: ['5']
2026-06-19 23:07:25,126 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 29 observations, Categories: ['7']
2026-06-19 23:07:25,127 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 8: 4 observations, Categories: ['6', '8']
2026-06-19 23:07:25,127 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 2 - Bins assigned based on current category groups.
2026-06-19 23:07:25,127 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,129 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,130 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=9, Total IV=0.349264
2026-06-19 23:07:25,130 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 2 - WoE / IV summary table calculated.
2026-06-19 23:07:25,131 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 2 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,131 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 2 - Current bin count=9, Current IV=0.349264
2026-06-19 23:07:25,132 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 2 - RULES CHECK START
2026-06-19 23:07:25,133 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,133 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 2 - Problem bin=8, Merge with bin=7
2026-06-19 23:07:25,133 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 7 into group 8
2026-06-19 23:07:25,133 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=8
2026-06-19 23:07:25,133 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 2 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,134 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 3 ---
2026-06-19 23:07:25,134 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=8
2026-06-19 23:07:25,135 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,135 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3702 observations, Categories: ['-1']
2026-06-19 23:07:25,135 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3069 observations, Categories: ['-2']
2026-06-19 23:07:25,136 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 11346 observations, Categories: ['0']
2026-06-19 23:07:25,136 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1757 observations, Categories: ['2']
2026-06-19 23:07:25,136 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 124 observations, Categories: ['3']
2026-06-19 23:07:25,136 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 60 observations, Categories: ['4']
2026-06-19 23:07:25,136 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 9 observations, Categories: ['5']
2026-06-19 23:07:25,137 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 7: 33 observations, Categories: ['6', '7', '8']
2026-06-19 23:07:25,137 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 3 - Bins assigned based on current category groups.
2026-06-19 23:07:25,137 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,139 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,141 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=8, Total IV=0.349297
2026-06-19 23:07:25,141 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 3 - WoE / IV summary table calculated.
2026-06-19 23:07:25,142 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 3 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,142 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 3 - Current bin count=8, Current IV=0.349297
2026-06-19 23:07:25,143 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 3 - RULES CHECK START
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 3 - Problem bin=6, Merge with bin=4
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 4 into group 6
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=7
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 3 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,144 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 4 ---
2026-06-19 23:07:25,145 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=7
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3702 observations, Categories: ['-1']
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3069 observations, Categories: ['-2']
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 11346 observations, Categories: ['0']
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1757 observations, Categories: ['2']
2026-06-19 23:07:25,146 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 60 observations, Categories: ['4']
2026-06-19 23:07:25,147 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 133 observations, Categories: ['3', '5']
2026-06-19 23:07:25,147 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 6: 33 observations, Categories: ['6', '7', '8']
2026-06-19 23:07:25,147 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 4 - Bins assigned based on current category groups.
2026-06-19 23:07:25,147 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,149 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,151 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=7, Total IV=0.349198
2026-06-19 23:07:25,151 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 4 - WoE / IV summary table calculated.
2026-06-19 23:07:25,151 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 4 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,152 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 4 - Current bin count=7, Current IV=0.349198
2026-06-19 23:07:25,153 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 4 - RULES CHECK START
2026-06-19 23:07:25,153 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,153 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 4 - Problem bin=6, Merge with bin=5
2026-06-19 23:07:25,153 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 5 into group 6
2026-06-19 23:07:25,154 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=6
2026-06-19 23:07:25,154 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 4 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,154 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 5 ---
2026-06-19 23:07:25,154 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=6
2026-06-19 23:07:25,155 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,155 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3702 observations, Categories: ['-1']
2026-06-19 23:07:25,155 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3069 observations, Categories: ['-2']
2026-06-19 23:07:25,155 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 11346 observations, Categories: ['0']
2026-06-19 23:07:25,156 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1757 observations, Categories: ['2']
2026-06-19 23:07:25,156 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 4: 60 observations, Categories: ['4']
2026-06-19 23:07:25,156 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 5: 166 observations, Categories: ['3', '5', '6', '7', '8']
2026-06-19 23:07:25,157 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:500 | INFO | STEP: 5 - Bins assigned based on current category groups.
2026-06-19 23:07:25,157 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:95 | INFO | Calculating WoE / IV table for categorical binning. bin_col='_bin'
2026-06-19 23:07:25,159 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:113 | INFO | Total good: 15654, Total bad: 4446
2026-06-19 23:07:25,161 | [None] | mlops.auto_binning_woe_categorical | calculate_woe_iv_table_categorical:145 | INFO | WoE / IV table calculated. Bin count=6, Total IV=0.345924
2026-06-19 23:07:25,161 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:509 | INFO | STEP: 5 - WoE / IV summary table calculated.
2026-06-19 23:07:25,162 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:513 | INFO | STEP: 5 - Summary table sorted by bad_rate.
2026-06-19 23:07:25,162 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:518 | INFO | STEP: 5 - Current bin count=6, Current IV=0.345924
2026-06-19 23:07:25,163 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:531 | INFO | STEP: 5 - RULES CHECK START
2026-06-19 23:07:25,164 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:555 | INFO | Rule 1 triggered: small bin merge.
2026-06-19 23:07:25,164 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:556 | INFO | STEP: 5 - Problem bin=4, Merge with bin=4
2026-06-19 23:07:25,165 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:270 | INFO | Merging category groups. Merging group 4 into group 4
2026-06-19 23:07:25,165 | [None] | mlops.auto_binning_woe_categorical | merge_category_groups:286 | INFO | Groups merged and renumbered. New group count=6
2026-06-19 23:07:25,165 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:564 | INFO | STEP: 5 - Category groups merged based on Rule 1.
2026-06-19 23:07:25,165 | [None] | mlops.auto_binning_woe_categorical | auto_woe_binning_categorical:491 | INFO | --- Iteration 6 ---
2026-06-19 23:07:25,165 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:226 | INFO | Assigning observations to category groups. Group count=6
2026-06-19 23:07:25,166 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:231 | INFO | Observations assigned to groups:
2026-06-19 23:07:25,166 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 0: 3702 observations, Categories: ['-1']
2026-06-19 23:07:25,166 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 1: 3069 observations, Categories: ['-2']
2026-06-19 23:07:25,167 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 2: 11346 observations, Categories: ['0']
2026-06-19 23:07:25,167 | [None] | mlops.auto_binning_woe_categorical | assign_bins_from_category_groups:235 | INFO | 	Group 3: 1757 observations, Categories: ['2']
